Gene_ID,Tissue,Tissue_Median_TPM,Other_Tissues_Mean_TPM,Other_Tissues_Maximum_TPM,Fold_Enrichment_vs_Other_Mean,Fold_Enrichment_vs_Second_Highest,Relative_Expression_Fraction,Tau,Expression_Class,Maximum_Tissue_Recalculated,Description,TF_Family,Marker_Score
Ca_10609,Androecium,1486.146275,75.84833038709678,495.177432,19.351705723585887,2.9972066020930996,0.3872749868868007,0.9489630787608058,Tissue-specific,Androecium,Unknown protein,NA,42.74596942518553
Ca_17496,Androecium,302.337778,6.806645161290323,78.774147,38.85635528871185,3.8024571795170687,0.5889577140253174,0.9774866204074228,Tissue-specific,Androecium,UDP-Glycosyltransferase superfamily protein,NA,42.55301725748882
Ca_13941,Androecium,433.239655,12.813172387096774,120.12026,31.43663474479143,3.58519421110886,0.5216938995839522,0.9704247470442272,Tissue-specific,Androecium,Rho GDP-dissociation inhibitor-like protein,NA,42.29809962418242
Ca_16436,Androecium,238.907579,4.5239548387096775,35.106986,43.43040195021566,6.644353505440748,0.6301133224573792,0.981063996137562,Tissue-specific,Androecium,Adenine nucleotide alpha hydrolases-like superfamily protein,NA,42.20092875946218
Ca_18021,Androecium,2363.216895,145.98438661290322,1076.021047,16.08481655419892,2.1951445624813313,0.34305538277744924,0.9382264120903286,Tissue-specific,Androecium,Unknown protein,NA,42.139566839298354
Ca_06728,Androecium,524.619602,17.664356032258066,176.301419,28.161678929160946,2.9645538369887494,0.48928599080617474,0.9663292107940372,Tissue-specific,Androecium,GATA type zinc finger transcription factor family protein,NA,42.05788198721359
Ca_20063,Androecium,1805.501839,102.97065746774194,860.17285,17.375112199905896,2.097722703403852,0.36127434159071165,0.9429684006720406,Tissue-specific,Androecium,plasma membrane H+-ATPase,NA,42.02136341976144
Ca_16261,Androecium,367.556056,10.0700435,121.049327,33.29309916442514,3.0197303423065986,0.540740381462728,0.972602700089915,Tissue-specific,Androecium,unknown protein,NA,41.93469730330487
Ca_08942,Androecium,240.459205,4.798672806451613,46.158341,41.64042584560938,5.120180224321293,0.6178007355681249,0.9800437134172026,Tissue-specific,Androecium,short-chain dehydrogenase-reductase B,NA,41.735583447343345
Ca_24573,Androecium,172.596448,2.394735290322581,33.992071,51.13696154597792,4.961022398474214,0.6992431270663293,0.986125234220796,Tissue-specific,Androecium,ARF guanine-nucleotide exchange factor GNOM protein,NA,41.64340261902852
Ca_19216,Androecium,170.46844,2.3495397903225808,32.466723,51.19164145934405,5.123550339840563,0.7006391939265275,0.986217156733982,Tissue-specific,Androecium,uncharacterized protein LOC100805495 isoform X2 [Glycine max],NA,41.55895593501464
Ca_21303,Androecium,310.026754,7.851748661290323,87.704096,35.13732324553615,3.506340383650378,0.5601904754289927,0.9746739642305504,Tissue-specific,Androecium,phosphoenolpyruvate carboxykinase 1,NA,41.4449257523737
Ca_11495,Androecium,157.292207,1.9716313870967743,19.661107,53.26778001044348,7.661361368488144,0.7201602717569915,0.9874651680162592,Tissue-specific,Androecium,probable rhamnose biosynthetic enzyme 1-like isoform X2 [Glycine max],NA,41.378609649473255
Ca_09809,Androecium,2116.165867,132.13327830645161,948.971743,15.902604472238874,2.228661939263598,0.3406414243480013,0.9375600559639632,Tissue-specific,Androecium,GATA type zinc finger transcription factor family protein,NA,41.341105925976706
Ca_21101,Androecium,164.54151,2.3822754838709677,28.438886,48.943828138605674,5.623226028321859,0.6902139144321298,0.9855217356163136,Tissue-specific,Androecium,sugar porter (SP) family MFS transporter,NA,40.77507970723295
Ca_04127,Androecium,902.41283,43.198011532258064,290.394065,20.440123858075406,3.1003130760401723,0.4025840833045888,0.9521305436977684,Tissue-specific,Androecium,uncharacterized protein LOC100814797 [Glycine max],NA,40.70017113200094
Ca_00786,Androecium,533.803165,20.10334806451613,165.339215,25.34210037976087,3.2151357994565504,0.4613655628370877,0.962339398897127,Tissue-specific,Androecium,plant invertase/pectin methylesterase inhibitor,NA,40.67264213113205
Ca_08819,Androecium,749.595189,33.43252448387097,250.084862,21.799017070374756,2.9894083738110826,0.4197053425845346,0.9553992275104224,Tissue-specific,Androecium,Protein kinase superfamily protein,NA,40.57536049894532
Ca_10562,Androecium,870.247234,41.731349,323.087309,20.388947561660178,2.6883102479029812,0.40216256370288544,0.9520465594493346,Tissue-specific,Androecium,seed maturation protein,NA,40.4461769241058
Ca_04488,Androecium,559.854119,22.03880479032258,168.488691,24.343889542203424,3.3090946404205814,0.4503848887050393,0.9606347367244742,Tissue-specific,Androecium,glutamine synthetase 1,NA,40.39942441520804
Ca_04800,Androecium,282.070381,7.307795677419355,86.129871,34.07286264506808,3.248832779747832,0.5545884779249045,0.9740922969242228,Tissue-specific,Androecium,AP-1 complex subunit sigma-2-like isoform X2 [Glycine max],NA,40.38842505770174
Ca_15858,Androecium,1239.636807,68.73854832258064,700.877312,17.78982839248884,1.7675978205718097,0.3677867110350558,0.9445494455033708,Tissue-specific,Androecium,profilin 5,NA,40.31301364555457
Ca_15231,Androecium,457.749037,16.490736532258065,200.258296,26.228114302329793,2.279404358069294,0.4724118166138012,0.963974284598532,Tissue-specific,Androecium,"transmembrane protein, putative",NA,40.16943642383103
Ca_11519,Androecium,1791.725254,114.4852495483871,893.73326,15.523413258494687,2.003642129051959,0.33548082548330277,0.9361033454806754,Tissue-specific,Androecium,FASCICLIN-like arabinogalactan protein 8,NA,40.02800988178434
Ca_09290,Androecium,273.92123,7.243315548387097,70.14177,33.350807498057215,3.864413691140943,0.549530604829301,0.9735569398969656,Tissue-specific,Androecium,Non-symbiotic hemoglobin,NA,39.9136024500768
Ca_00499,Androecium,184.888996,3.456187435483871,25.15864,41.71480636559342,7.106217907352982,0.6331146984658963,0.9813066893635798,Tissue-specific,Androecium,"SCF ubiquitin ligase, SKP1 component",NA,39.816316250936225
Ca_13190,Androecium,689.455086,31.427812967741936,246.122827,21.292064521490882,2.7939753457093626,0.41440639643097826,0.9544164462545688,Tissue-specific,Androecium,serine-rich protein-related,NA,39.7167558317984
Ca_16111,Androecium,197.54343,4.038560629032258,35.423001,39.404791292177755,5.45104534357287,0.6120845221745791,0.9795560873422504,Tissue-specific,Androecium,NAD(P)-binding Rossmann-fold superfamily protein,NA,39.631694037433704
Ca_21042,Androecium,225.802691,5.281080564516129,56.24603,36.10886513401569,3.9618937942072145,0.5797004018486385,0.9766119679923738,Tissue-specific,Androecium,hypothetical protein,NA,39.54328339201536
Ca_12038,Androecium,336.426282,10.636841903225806,131.072023,28.99637932749291,2.5548657038440306,0.5050168870143358,0.9683828450025024,Tissue-specific,Androecium,bZIP family transcription factor,NA,39.50798007815737
Ca_10385,Androecium,940.048099,49.694912532258066,333.391114,18.562969181595776,2.8142138340434486,0.37896143746142774,0.9471357767915044,Tissue-specific,Androecium,fructose-bisphosphate aldolase 2,NA,39.429195908434146
Ca_08866,Androecium,195.035812,4.052796354838709,52.619958,38.79748919868307,3.6560232292610153,0.6082087257504423,0.9792202451781588,Tissue-specific,Androecium,Protein kinase superfamily protein,NA,39.35584343918894
Ca_16420,Androecium,293.448016,8.599301258064516,103.462444,30.673900952179185,2.8186973684054335,0.5239896540226219,0.9706956571890248,Tissue-specific,Androecium,Thionin related,NA,39.32146144399196
Ca_13171,Androecium,190.906655,3.916513,30.897466,39.033081983104694,6.0163605159105735,0.6112562001518975,0.9794846701389222,Tissue-specific,Androecium,emp24/gp25L/p24 family/GOLD family protein,NA,39.27258188528116
Ca_09371,Androecium,379.189036,13.285708064516129,111.013294,26.613244109638565,3.3941420917413603,0.479351444430438,0.9649628369937464,Tissue-specific,Androecium,"glycerol-3-phosphate dehydrogenase, putative",NA,39.15212647453954
Ca_09556,Androecium,449.212501,17.357387596774192,130.377423,24.524867638525674,3.4268635410819406,0.4549947948428462,0.9613604083632254,Tissue-specific,Androecium,Reticulon family protein,NA,39.11687713168741
Ca_19707,Androecium,360.047272,12.460207790322581,77.166158,26.823305971515566,4.618971703841451,0.482434216988296,0.96539285599608,Tissue-specific,Androecium,receptor-like protein kinase 2-like [Glycine max],NA,38.92199056093643
Ca_00685,Androecium,214.411555,5.10328564516129,51.841767,35.294359059006055,4.076539586573628,0.5754262977277174,0.976198644493944,Tissue-specific,Androecium,Protein of unknown function (DUF1068),NA,38.90198262085642
Ca_24658,Androecium,522.940913,22.251592903225806,208.271065,22.53354921448462,2.5036471860072966,0.43120601831937316,0.9574491259909784,Tissue-specific,Androecium,profilin 4,NA,38.86812206099512
Ca_23469,Androecium,619.655968,28.59942558064516,225.606187,20.968513943251732,2.738918898096988,0.4113930877893885,0.9538462839743922,Tissue-specific,Androecium,Sec14p-like phosphatidylinositol transfer family protein,NA,38.85044557123309
Ca_16858,Androecium,1850.081776,129.36912648387096,827.930951,14.198774095713624,2.23309525813568,0.31568534758450145,0.930073833404502,Tissue-specific,Androecium,hypothetical protein,NA,38.64120192182834
Ca_19046,Androecium,149.207152,2.5169870645161287,26.73311,42.709043065720145,5.416166884997752,0.6566240769400493,0.9831309221389326,Tissue-specific,Androecium,transferring glycosyl group transferase,NA,38.504776184133995
Ca_07822,Androecium,239.219615,6.524548564516129,63.922239,31.924787638798033,3.70011291508292,0.5418575672224779,0.9727256957398074,Tissue-specific,Androecium,beta-fructofuranosidase,NA,38.43648089795273
Ca_09238,Androecium,234.837936,6.3280410322580645,72.291111,32.18294424960784,3.2178245462809265,0.5448584887703317,0.9730535826534514,Tissue-specific,Androecium,unknown protein,NA,38.40942377719485
Ca_07169,Androecium,472.684019,19.83107791935484,159.598211,22.73929466510634,2.9494974822602478,0.43467298188747533,0.958045804126594,Tissue-specific,Androecium,DHHC-type zinc finger family protein,NA,38.37764527539926
Ca_15437,Androecium,398.589232,15.30448843548387,131.997832,24.507928205239722,3.004479291060925,0.4565593102112391,0.9616033570232428,Tissue-specific,Androecium,hypothetical protein,NA,38.35459034027759
Ca_22051,Androecium,181.26559,3.929239919354839,40.595394,36.976408732779994,4.381869540651545,0.5980940949754923,0.978323299422936,Tissue-specific,Androecium,probable carboxylesterase 9-like [Glycine max],NA,38.26765907177891
Ca_03101,Androecium,309.889151,10.362738258064516,88.849722,27.360407671042815,3.4601014235748,0.49100370576274277,0.9665598546298751,Tissue-specific,Androecium,Actin cross-linking protein,NA,38.20819989611798
Ca_22994,Androecium,120.392643,1.5309802741935483,6.526267,47.962698183682846,16.129196984374857,0.7172503345583008,0.9872834399507822,Tissue-specific,Androecium,Acid phosphatase/vanadium-dependent haloperoxidase-related protein,NA,38.16830886260387
Ca_19126,Androecium,113.683987,1.3132673225806453,23.470963,49.57662518314585,4.686533464171394,0.7363177904007606,0.9884480888009264,Tissue-specific,Androecium,mucin-2-like [Glycine max],NA,38.08354467344282
Ca_05288,Androecium,379.773851,14.61531735483871,195.710166,24.384637362622016,1.9357100791628634,0.4559938149821594,0.9615157354400404,Tissue-specific,Androecium,coatomer subunit zeta-3-like [Glycine max],NA,37.98233980109852
Ca_14764,Androecium,183.765929,4.171329032258065,44.513365,35.72890602153811,4.059597197438599,0.5869669547148556,0.9773008573735228,Tissue-specific,Androecium,P-loop containing nucleoside triphosphate hydrolases superfamily protein,NA,37.96337228029817
Ca_06732,Androecium,274.486353,8.652547322580645,83.887089,28.540274788971217,3.2453268953538976,0.5057648879342488,0.968477313250686,Tissue-specific,Androecium,KDEL motif-containing protein 1-like isoform X2 [Glycine max],NA,37.95572316114268
Ca_05440,Androecium,2542.716454,203.08564437096774,745.994267,12.46396561522118,3.4052690447221328,0.2876906084205883,0.9201304400058096,Tissue-specific,Androecium,"alpha-1,4-glucan-protein synthase [UDP-forming]-like protein",NA,37.88620142970611
Ca_12946,Androecium,327.561538,11.723298096774194,124.49697,25.823613932562182,2.6180834326119586,0.47405098058025463,0.9642103948822764,Tissue-specific,Androecium,xyloglucan endotransglucosylase/hydrolase 16,NA,37.810226093691504
Ca_16568,Androecium,924.734884,54.0984565483871,282.773036,16.801466719617196,3.2622369519280188,0.35542297307556303,0.9414984148598562,Tissue-specific,Androecium,serine hydroxymethyltransferase 4,NA,37.76605358413564
Ca_12834,Androecium,359.216927,13.745330483870967,198.200859,24.429220314459528,1.808310108743055,0.45741345374876285,0.9617352929365964,Tissue-specific,Androecium,pectinesterase 11,NA,37.657707665304784
Ca_22138,Androecium,154.839548,3.0754911612903224,32.659343,38.23822499731796,4.629904630045809,0.6189131340409637,0.9801375604552248,Tissue-specific,Androecium,KDEL motif-containing protein 2-like isoform X2 [Glycine max],NA,37.53058877503686
Ca_03832,Androecium,590.30283,29.337769193548386,362.426808,19.49064963305694,1.627020398561242,0.393594606866266,0.9503004768017996,Tissue-specific,Androecium,pectinesterase 11,NA,37.491782258982276
Ca_20779,Androecium,161.856499,3.424846064516129,35.24352,36.805008948443245,4.493396309188512,0.6038819367443159,0.9788402314045104,Tissue-specific,Androecium,"calcium-transporting ATPase 2, plasma membrane-type protein",NA,37.41149520905403
Ca_22226,Androecium,305.175601,10.821410661290322,89.740226,25.90009007999224,3.3741992333146706,0.47636101312334106,0.9645403806011008,Tissue-specific,Androecium,Protein of unknown function (DUF1191),NA,37.39655569957635
Ca_01550,Androecium,381.286055,15.587482129032258,114.86835,23.04665964528175,3.2993138764813685,0.4410490880938428,0.9591186671407842,Tissue-specific,Androecium,PPPDE putative thiol peptidase family protein,NA,37.24305524536416
Ca_17357,Androecium,342.679143,13.213821338709677,85.040201,24.17922209729977,3.994401907545521,0.4555040264783074,0.96143966853941365,Tissue-specific,Androecium,general regulatory factor 12,NA,37.22537064561102
Ca_19640,Androecium,955.07796,58.57545614516129,375.615853,16.04818530756063,2.5386025372649406,0.34467936981141023,0.938669450454954,Tissue-specific,Androecium,UDP-Glycosyltransferase superfamily protein,NA,37.21532529432537
Ca_21097,Androecium,127.128099,2.043333451612903,29.777206,42.10123571312727,4.1630841668993614,0.6674391796993645,0.9839269723398216,Tissue-specific,Androecium,Auxin efflux carrier family protein,NA,37.17110931541669
Ca_08266,Androecium,166.173368,3.765547516129032,35.947817,35.07957216546482,4.524580383192869,0.5873815157134131,0.977339644965678,Tissue-specific,Androecium,myosin 1,NA,37.04604246378353
Ca_00779,Androecium,232.768309,7.104681629032258,39.232316,28.84361406160666,5.810461147700272,0.5138220827552291,0.9694774530967948,Tissue-specific,Androecium,uncharacterized protein LOC102668673 isoform X2 [Glycine max],NA,37.00083811974953
Ca_12926,Androecium,137.948588,2.5423552741935485,30.145615,39.22491597956193,4.4612568414526415,0.6364069422138865,0.9815702696848658,Tissue-specific,Androecium,sucrose phosphate synthase 3F,NA,36.98822000426269
Ca_16631,Androecium,144.025323,2.829209741935484,50.4938,37.873434147980774,2.816364746823889,0.6215199164806839,0.9803561645757568,Tissue-specific,Androecium,lysine histidine transporter 2,NA,36.906885412874836
Ca_11412,Androecium,153.967006,3.283460387096774,33.824948,36.177994424043895,4.4498847780045505,0.6020114588268979,0.9786742596845924,Tissue-specific,Androecium,uncharacterized protein DDB_G0284459-like isoform X1 [Glycine max],NA,36.86391995212436
Ca_00935,Androecium,382.363391,16.362863193548385,168.131036,22.079503059290843,2.2666649484722603,0.4298090926478466,0.9572059889134408,Tissue-specific,Androecium,Plant invertase/pectin methylesterase inhibitor superfamily protein,NA,36.67826094518416
Ca_06004,Androecium,165.432096,3.9413527096774192,50.908576,33.681484763079176,3.2062543191321606,0.5751878515801193,0.9761754048641358,Tissue-specific,Androecium,UDP-D-glucuronate 4-epimerase 2,NA,36.54715068475678
Ca_16624,Androecium,175.239066,4.450626532258065,29.061933,32.33372621605545,5.862532725357348,0.5594965412311934,0.9746025436345452,Tissue-specific,Androecium,uncharacterized protein LOC102669902 [Glycine max],NA,36.468292803230895
Ca_19950,Androecium,1237.108001,87.27478659677419,717.518327,14.025613074042186,1.723140460688625,0.31377763958303934,0.9294525728342014,Tissue-specific,Androecium,polygalacturonase [Glycine max],NA,36.38208051549267
Ca_11395,Androecium,138.262257,2.7744532580645163,32.061153,36.896007839665664,4.2122625608368836,0.6164982704710068,0.9799334010722498,Tissue-specific,Androecium,Unknown protein,NA,36.32715072969816
Ca_00497,Androecium,294.151022,11.158134951612903,105.495258,24.276011343404704,2.771494501661285,0.45957276593937785,0.9620666456443148,Tissue-specific,Androecium,myosin heavy chain-related,NA,36.32417255194866
Ca_18540,Androecium,186.896069,5.126078580645162,63.514017,30.671508131423924,2.9124844140460207,0.5404674210360563,0.9725725714399848,Tissue-specific,Androecium,"calcium-transporting ATPase 4, plasma membrane-type protein",NA,36.28363734883011
Ca_18899,Androecium,182.695065,5.032135225806452,63.533219,30.452743203455178,2.8465194801455667,0.5394147655839844,0.9724560965792566,Tissue-specific,Androecium,uncharacterized protein LOC100807129 isoform X2 [Glycine max],NA,36.047084147316156
Ca_18344,Androecium,102.213054,1.3642948225806453,16.98337,43.654899978735386,5.739361087493612,0.7073264579486692,0.986652440474182,Tissue-specific,Androecium,zinc-finger protein 2,NA,35.95832673228577
